City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Informal Waste Collection Rate (%),Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
Novi Sad,Serbia,SRB,45.2551338,19.8451756,314192.0,World Bank,120773.0,1.0531297152914438,40.73814762952591,9.171834366873377,0.0,16.26325265053011,0.0,12.082416483296662,1.4102820564112823,11.192238447689538,0.03000600120024,9.111822364472896,0.0,0.0,0.0,2.0,SWEET Model,2022,958.2740582685168,267.21789841288603,0.0,722.436769143961,0.0,1947.928725825364,6.199803705458331,71.66666666666667,1.691669211575575,0.1687668037603673,675,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03781781014436,11.715855372428772,0.0,20.774243004982758,0.0,15.433754950811291,0.0383288616328095,0.0,32.46805111821086,0.0,24.12140575079872,0.0599041533546325,2.815495207667731,22.34424920127795,18.19089456869009,0.0,0.0,60.0
Juba,South Sudan,SSD,4.8459246,31.5959173,321000.0,World Bank,130053.15,1.11,31.0,0.0,0.0,12.0,0.0,20.0,7.000000000000001,5.0,0.0,25.0,0.0,0.0,0.0,0.0,SWEET Model,2022,807.7917303296966,0.0,0.0,425.05191477139897,0.0,1232.8436451010955,3.840634408414628,55.333333333333336,6.133681929623469,4.326642070569453,984,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2063492063492,0.0,0.0,19.047619047619047,0.0,31.74603174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Trnava,Slovak Republic,SVK,48.3767652,17.5858175,65536.0,World Bank,60816.0,2.542406892123288,42.34576542345766,0.0,0.0,4.359564043595641,0.0,5.779422057794221,0.0,32.57674232576742,0.23997600239976,14.6985301469853,0.0,0.0,0.34,9.79,SWEET Model,2022,1135.8375350031176,0.0,0.0,208.5812134313775,0.0,1344.4187484344952,20.51420209403221,99.0,1.1583122517970112,0.3500056497882431,599,0.0,99.32513858761148,0.6748614123885274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.31481130286366,0.0,0.0,8.268537834249953,0.0,10.961501991276316,0.4551488716100891,0.0,7.561567811307666,0.0,10.024280263614292,0.4162330905306972,0.0,56.50364203954214,25.49427679500521,0.0,0.0,60.0
Bratislava,Slovak Republic,SVK,48.1516988,17.1093063,415589.0,World Bank,140594.0,0.9268509058129316,49.10443378682588,0.0,0.0,26.426543995301948,0.0,8.808847998433981,0.978760888714887,14.681413330723302,0.0,0.0,0.0,0.0,41.02,9.81,SWEET Model,2022,1919.7012422137225,0.0,0.0,1620.310628755312,0.0,3540.0118709690346,8.518059599674281,81.66666666666667,1.1583122517970112,0.3500056497882431,599,0.0,98.67447595561036,1.3255240443896423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.222119066960666,0.0,0.0,31.333410699779503,0.0,10.444470233259834,0.0,0.0,51.92307692307692,0.0,17.307692307692303,0.0,1.923076923076923,28.846153846153843,0.0,0.0,0.0,60.0
Ljubljana,Slovenia,SVN,46.0500268,14.5069289,309261.0,World Bank,98410.0,0.8718087258211168,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,0.0,0.0,0.0,61.0,SWEET Model,2022,1384.9732854746237,132.15485276660783,44.72665669642242,433.27128199173546,13.750421345225728,2008.876498274615,6.4957317549727085,73.33333333333333,1.1260870972241266,0.1054174987170863,906,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,3.8051750380517504,26.027397260273972,4.718417047184171,7.00152207001522,0.7610350076103501,1.06544901065449,2.73972602739726,53.88127853881278,0.0,0.0,60.0
Stockholm,Sweden,SWE,59.3251172,18.0710935,897700.0,World Bank,399133.0,1.21812974099716,37.56243756243756,2.7972027972027966,0.1998001998001998,24.77522477522477,0.0,10.189810189810188,1.9980019980019976,4.495504495504495,0.0,17.98201798201798,0.0,0.0,71.1,21.0,SWEET Model,2022,394.7780668952434,36.9164643487339,7.521931034323371e-15,-1.3370414521453749e-12,0.0,431.694531243976,0.4808895301815484,4.666666666666667,1.134875842380123,0.9203953350640504,590,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.73544973544973,3.703703703703703,0.2645502645502646,32.804232804232804,0.0,13.492063492063489,0.0,0.3350083752093802,41.541038525963145,0.0,17.08542713567839,0.0,3.350083752093802,7.537688442211055,30.15075376884422,0.0,0.0,60.0
Damascus,Syrian Arab Republic,SYR,33.5130695,36.3095814,2566000.0,World Bank,1095000.0,1.1691348402182384,57.3,0.0,0.0,6.6000000000000005,0.0,6.9,4.0,2.9,0.0,22.3,5.0,0.0,0.0,0.0,SWEET Model,2022,10872.521848923676,0.0,0.0,1738.3628708094952,0.0,12610.884719733172,4.914608230605289,62.66666666666667,2.535980354084111,3.26421034895501,383,0.0,0.0,100.0,89.67136150234741,0.0,0.0,10.328638497652582,0.0,0.0,0.0,0.0,80.9322033898305,0.0,0.0,9.322033898305088,0.0,9.745762711864408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Lome,Togo,TGO,6.130419,1.215829,956000.0,World Bank,311000.0,0.8912707055654268,38.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,SWEET Model,2022,2316.7045701195216,0.0,1468.4039950569538,0.0,0.0,3785.108565176476,3.9593185828205817,55.66666666666666,5.893626842537825,3.234440329826893,954,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.375,0.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bangkok,Thailand,THA,13.7524938,100.4935089,9270000.0,World Bank,4190000.0,1.2383443424805307,42.72427242724272,5.990599059905991,0.0,15.18151815181518,0.0,25.012501250125013,1.15011501150115,2.7002700270027007,0.83008300830083,6.410641064106411,48.7,0.0,0.0,11.85,SWEET Model,2022,9705.15823213955,1720.6281014856502,0.0,4261.226016106548,0.0,15687.012349731747,1.692234341934385,18.33333333333333,2.9684003018956906,1.2401162427972956,1358,100.0,0.0,0.0,66.86492408827672,9.375489121928316,0.0,23.75958678979496,0.0,0.0,0.0,0.0,47.60949515212303,6.675582302462944,0.0,16.917418923436976,0.0,27.872506408113228,0.9249972138638136,0.0,29.602184087363494,0.0,48.77145085803432,1.6185647425897034,2.2425897035881435,5.265210608424337,12.5,0.0,100.0,60.0
Khujand,Tajikistan,TJK,40.2844189,69.6191669,144865.0,World Bank,51974.0,0.9829463331235646,4.5,0.0,0.0,25.0,0.0,10.0,5.0,0.0,0.0,55.50000000000001,5.0,0.0,0.0,0.0,SWEET Model,2022,37.19258598340648,0.0,0.0,318.5642087754298,0.0,355.75679475883624,2.455781553576338,33.33333333333333,1.7358508325012512,1.2485708743787072,453,0.0,0.0,100.0,15.254237288135592,0.0,0.0,84.74576271186442,0.0,0.0,0.0,0.0,11.39240506329114,0.0,0.0,63.291139240506325,0.0,25.31645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Ashgabat,Turkmenistan,TKM,37.9404648,58.3823487,746000.0,World Bank,164000.0,0.6022990194278159,18.999999999999996,28.0,1.0,6.999999999999999,0.0,2.999999999999999,2.999999999999999,4.0,1.0,34.0,5.0,0.0,0.0,0.0,SWEET Model,2022,523.5025658413837,851.3248526003209,25.253369197221737,271.51449860773533,0.0,1671.5952862466615,2.24074435153708,28.000000000000004,2.50820543773691,2.025622873039024,245,0.0,0.0,100.0,34.54545454545454,50.909090909090914,1.818181818181818,12.727272727272728,0.0,0.0,0.0,0.0,32.20338983050846,47.45762711864406,1.694915254237288,11.864406779661016,0.0,5.084745762711863,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Dili,Timor-Leste,TLS,-8.5536809,125.5784093,234331.0,World Bank,54750.0,0.6401201718936035,11.88118811881188,32.67326732673268,0.0,17.82178217821782,0.0,17.82178217821782,0.99009900990099,1.98019801980198,0.0,16.831683168316832,5.0,0.0,9.0,0.0,SWEET Model,2022,117.34725179396348,393.9967811850144,0.0,347.8862514663596,0.0,859.2302844453374,3.666737582502261,53.333333333333336,3.8445031253889983,2.295276793612921,2725,0.0,0.0,100.0,19.047619047619047,52.38095238095239,0.0,28.57142857142857,0.0,0.0,0.0,0.0,14.814814814814811,40.74074074074074,0.0,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Tongatapu,Tonga,TON,-21.1678253,-175.2738691057796,69211.0,World Bank,10950.0,0.433457109419023,51.3,0.0,0.0,7.400000000000001,0.0,13.4,9.0,5.9,4.1,8.9,0.0,0.0,0.0,0.0,SWEET Model,2022,113.10916927140582,0.0,0.0,32.31575752421767,0.0,145.4249267956235,2.1011822802101325,26.0,2.33558191800336,0.986431821876721,1351,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.32283464566929,0.0,0.0,9.711286089238849,0.0,17.585301837270343,5.380577427821522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Tunis,Tunisia,TUN,33.8439408,9.400138,700000.0,World Bank,220000.0,0.8610567514677103,46.49542015133412,0.0,0.0,21.21664675428116,0.0,10.10553564317005,2.787733970529669,2.469135802469135,0.0,16.92552767821585,0.0,0.0,0.0,3.0,SWEET Model,2022,1478.9669420530397,0.0,0.0,867.7577157108788,0.0,2346.7246577639185,3.3524637968055977,47.333333333333336,3.024093213158197,1.084127354796438,232,95.8762886597938,0.0,4.123711340206185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74923234390993,0.0,0.0,27.26458546571136,0.0,12.986182190378711,0.0,0.0,39.653889095645695,0.0,18.887234834387797,0.0,5.210271678451804,4.614812058057312,31.633792333457382,0.0,95.8762886597938,60.0
Sfax,Tunisia,TUN,34.7232387,10.33584742563878,300000.0,World Bank,77000.0,0.7031963470319635,68.0,0.0,0.0,10.0,0.0,11.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,SWEET Model,2022,749.7984634992887,0.0,0.0,141.03946174066397,0.0,890.8379252399526,2.969459750799842,42.333333333333336,3.024093213158197,1.084127354796438,232,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.40449438202248,0.0,0.0,11.235955056179776,0.0,12.359550561797752,0.0,0.0,31.25,0.0,34.375,0.0,12.5,6.25,15.625,0.0,100.0,60.0
Sousse,Tunisia,TUN,35.8288175,10.6405392,170000.0,World Bank,65800.0,1.1281224818694602,65.0,0.0,0.0,9.0,0.0,9.0,2.0,3.0,0.0,12.0,0.0,0.0,0.0,6.0,SWEET Model,2022,1751.935620157901,0.0,0.0,300.46586794809184,0.0,2052.401488105993,12.072949930035254,91.0,2.329102980636799,1.2340762083226098,489,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.31325301204821,0.0,0.0,10.843373493975903,0.0,10.843373493975903,0.0,0.0,25.71428571428572,0.0,25.71428571428572,0.0,5.714285714285714,8.571428571428571,34.285714285714285,6.0,0.0,60.0
Sakarya Mm,Turkey,TUR,40.7793811,30.3997356,925662.0,World Bank,358139.0,1.0600011016181148,40.55944055944056,0.4995004995004994,0.0,11.788211788211788,0.0,15.884115884115882,2.397602397602397,4.395604395604395,0.0,24.47552447552447,0.0,0.0,0.0,2.49,SWEET Model,2022,2802.7290277868674,39.651986959697794,0.0,1250.000222679891,0.0,4092.381237426456,4.421031907355446,59.333333333333336,4.001752308777018,1.4275567021506896,789,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01162790697675,0.7267441860465116,0.0,17.151162790697676,0.0,23.11046511627907,0.0,0.0,20.0,0.0,26.94915254237288,0.0,4.067796610169491,7.457627118644068,41.52542372881356,0.0,0.0,60.0
Bursa Mm (Metropolitan Municipality),Turkey,TUR,40.207928,29.089268,2764826.0,World Bank,1069711.0,1.0599998222286504,39.36063936063936,0.0,0.0,18.48151848151848,0.0,15.484515484515482,0.4995004995004994,4.895104895104894,0.0,21.27872127872128,5.0,0.0,5.0,0.0,SWEET Model,2022,16041.19123964652,0.0,0.0,12276.135354446158,0.0,28317.32659409268,10.241992296836283,87.0,3.774922862284824,1.2055134126318643,600,0.0,100.0,0.0,68.04835924006908,0.0,0.0,31.95164075993092,0.0,0.0,0.0,0.0,53.67847411444141,0.0,0.0,25.204359673024523,0.0,21.11716621253406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Dar Es Salaam,Tanzania,TZA,-6.8160837,39.2803583,4364541.0,World Bank,1496500.0,0.9393885863370284,44.8654037886341,25.024925224327017,0.0,4.087736789631106,0.0,1.994017946161515,1.694915254237288,2.891326021934197,0.9970089730807576,18.444666001994012,0.0,0.0,0.0,13.0,SWEET Model,2022,13431.311756876616,8259.929548806098,0.0,1198.1574809994245,0.0,22889.398786682137,5.244399992274591,65.33333333333333,6.45880034156856,4.719019090624155,1066,40.579710144927546,0.0,59.42028985507246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2901554404145,32.51295336787564,0.0,5.310880829015543,0.0,2.590673575129533,1.2953367875647666,0.0,13.57615894039735,0.0,6.622516556291391,3.3112582781456954,5.629139072847683,9.602649006622515,61.25827814569536,0.0,40.579710144927546,60.0
Moshi,Tanzania,TZA,-3.3486456,37.3435249,183520.0,World Bank,62050.0,0.9263295553618134,65.0,0.0,0.0,9.0,0.0,9.0,2.0,3.0,0.0,12.0,20.0,0.0,0.0,0.0,SWEET Model,2022,1075.8811835999336,0.0,0.0,206.36592127059723,0.0,1282.2471048705306,6.986961120698183,74.66666666666667,6.483136409379475,3.986888478173589,823,0.0,61.24999999999999,38.74999999999999,87.83783783783784,0.0,0.0,12.16216216216216,0.0,0.0,0.0,0.0,78.31325301204821,0.0,0.0,10.843373493975903,0.0,10.843373493975903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Mountain Kilimanjaro,Tanzania,TZA,-4.15673355,38.00011973780239,210000.0,World Bank,50000.0,0.6523157208088715,55.00000000000001,0.0,0.0,9.0,0.0,24.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,SWEET Model,2022,544.7159960200752,0.0,0.0,119.69959852279848,0.0,664.4155945428737,3.1638837835374938,44.0,6.483136409379475,3.986888478173589,823,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,10.227272727272728,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Kampala,Uganda,UGA,0.3177137,32.5813539,1936000.0,World Bank,840000.0,1.188724102796332,73.72627372627372,7.9920079920079905,0.0,5.494505494505494,0.0,1.5984015984015985,3.0969030969030964,0.8991008991008992,0.0,7.1928071928071935,0.0,0.0,0.0,0.0,SWEET Model,2022,30763.689389503463,3734.541469121174,0.0,3549.649752439217,0.0,38047.880611063854,19.652830894144557,98.66666666666669,5.192366923526781,5.148498470143159,1332,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.01462317210348,8.998875140607424,0.0,6.186726659167604,0.0,1.799775028121485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Pavlograd,Ukraine,UKR,48.5316759,35.8703695,109885.0,World Bank,84600.0,2.109303562067691,20.579420579420574,0.0,0.2997002997002996,11.488511488511488,0.0,12.587412587412588,0.5994005994005993,10.489510489510488,1.1988011988011986,42.75724275724275,1.0,0.0,4.0,0.0,SWEET Model,2022,715.7778679125906,0.0,17.580688439117292,864.7712319943126,0.0,1598.1297883460206,14.54365735401575,93.0,0.8317607303921726,-0.5332330249853579,518,0.0,100.0,0.0,63.580246913580254,0.0,0.9259259259259258,35.49382716049383,0.0,0.0,0.0,0.0,44.58874458874459,0.0,0.6493506493506493,24.891774891774894,0.0,27.27272727272727,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Kiev,Ukraine,UKR,50.4500336,30.5241361,2942000.0,World Bank,1100000.0,1.02437071044765,35.0,0.0,1.0,10.0,0.0,7.000000000000001,1.0,10.0,0.0,36.0,0.0,0.0,23.0,6.4,SWEET Model,2022,13292.714044882336,0.0,490.3742725884948,6585.826447480468,0.0,20368.9147649513,6.923492442199626,74.0,1.8726429344178448,0.0057024295698315,598,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0377358490566,0.0,1.8867924528301887,18.867924528301888,0.0,13.20754716981132,0.0,1.5384615384615383,15.384615384615383,0.0,10.76923076923077,0.0,1.5384615384615383,15.384615384615383,55.38461538461538,0.0,0.0,60.0
Montevideo,Uruguay,URY,-34.9058916,-56.1913095,1319108.0,World Bank,409530.0,1.000676214532851,40.95409540954096,2.3502350235023504,0.0,19.05190519051905,0.0,15.871587158715869,2.06020602060206,5.7305730573057305,0.4300430043004301,13.551355135513552,0.0,0.0,0.0,29.0,SWEET Model,2022,7535.073551030388,558.5488325351569,0.0,4675.842921622394,0.0,12769.46530518794,9.680378941821246,86.0,0.5281265437487859,0.33845985172265,898,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.066115702479344,2.9879211697393515,0.0,24.2212333121424,0.0,20.178003814367447,0.5467260012714559,0.0,33.60381019580173,0.0,27.99435526547892,0.7585112012700653,3.633797847944964,10.10760275180808,23.901922737696243,15.0,0.0,60.0
Washington Dc,United States,USA,38.8950368,-77.0365427,693972.0,World Bank,479930.77,1.8947145157409928,83.85161483851616,0.0,0.0,0.10998900109989,0.0,0.0,0.0999900009999,0.0,0.0,15.93840615938406,1.0,0.0,32.0,11.0,SWEET Model,2022,11798.68947575625,0.0,0.0,8.775370115460818,0.0,11807.46484587171,17.014324563342193,95.33333333333334,2.035807693249714,0.938052491286312,1057,0.0,100.0,0.0,99.8780517658852,0.0,0.0,0.1219482341148153,0.0,0.0,0.0,0.0,99.8780517658852,0.0,0.0,0.1219482341148153,0.0,0.0,0.0,0.0,0.6340553076545541,0.0,0.0,0.0,0.6194884332440489,0.0,98.7464562591014,0.0,0.0,60.0
Ann Arbor,United States,USA,42.2681569,-83.7312291,307000.0,World Bank,200767.82,1.7916899736736425,20.139581256231303,6.779661016949152,4.087736789631107,23.23030907278165,3.888334995014955,15.752741774675972,6.380857427716849,4.187437686939182,1.5952143569292123,13.958125623130607,0.0,0.0,0.0,31.0,SWEET Model,2022,1789.1644940394738,738.4259934398558,340.69711957733506,2635.084539924527,229.50360339268948,5732.875750373881,18.673862379068016,97.0,1.8557487131211747,0.7736370532962278,861,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68428005284016,8.982826948480845,5.416116248348745,30.77939233817702,5.151915455746367,20.871862615587848,2.1136063408190227,5.593451568894953,31.78717598908596,5.320600272851297,21.55525238744885,2.18281036834925,8.731241473397,5.729877216916781,19.099590723055936,0.0,0.0,60.0
Namangan,Uzbekistan,UZB,40.9983,71.67257,521000.0,World Bank,177139.9999999999,0.931506849315068,29.94011976047904,1.3972055888223551,2.4950099800399204,24.65069860279441,3.493013972055888,8.383233532934133,0.7984031936127743,5.888223552894211,0.0,22.954091816367267,5.0,0.0,0.0,0.0,SWEET Model,2022,892.9747293162942,46.40977074844235,69.70860063114775,1053.755874225438,96.4202361337174,2159.26921105504,4.144470654616199,56.99999999999999,2.3698686000208413,1.339315541442243,192,0.0,0.0,100.0,51.19453924914677,2.389078498293516,4.266211604095563,42.15017064846417,0.0,0.0,0.0,0.0,42.5531914893617,1.98581560283688,3.546099290780142,35.0354609929078,4.964539007092199,11.914893617021278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Tashkent,Uzbekistan,UZB,41.3123363,69.2787079,2251000.0,World Bank,500000.0,0.6085575360722479,38.4,8.9,4.9,18.9,0.0,0.0,3.4000000000000004,3.7000000000000006,0.8,21.0,5.0,0.0,0.0,0.0,SWEET Model,2022,3362.4804175720355,893.3608506173512,434.596381934004,2524.313021658859,0.0,7214.75067178225,3.205131351302643,45.0,1.7358508325012512,1.2485708743787072,453,0.0,0.0,100.0,54.0084388185654,12.517580872011251,6.891701828410689,26.58227848101265,0.0,0.0,0.0,0.0,53.40751043115438,12.378303198887346,6.815020862308763,26.286509040333797,0.0,0.0,1.1126564673157164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Caracas,"Venezuela, RB",VEN,10.5060934,-66.9146008,3220540.0,World Bank,1787940.0,1.5210075805376295,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.9000000000000001,SWEET Model,2022,14542.30363762291,0.0,0.0,0.0,0.0,14542.30363762291,4.515486110286756,60.66666666666667,2.083612663931756,0.8122716296019572,1025,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,60.0
Hanoi,Vietnam,VNM,21.0283207,105.8540217,3629000.0,World Bank,2390750.0,1.8049049324882889,59.21843687374748,2.6052104208416837,0.0,5.911823647294589,0.0,8.617234468937875,0.9018036072144288,2.4048096192384767,0.501002004008016,19.839679358717436,2.0,0.0,5.4,8.2,SWEET Model,2022,28503.93345709709,1495.396747237086,0.0,4261.30851546665,0.0,34260.63871980082,9.440793254285152,85.0,4.210376961236917,2.76596509277216,1628,75.26907155529273,12.90360733293909,11.827321111768187,87.42603550295857,3.8461538461538463,0.0,8.727810650887575,0.0,0.0,0.0,0.0,77.05345501955672,3.389830508474577,0.0,7.692307692307694,0.0,11.21251629726206,0.6518904823989571,0.0,15.48556430446194,0.0,22.572178477690287,1.3123359580052494,2.3622047244094486,6.299212598425195,51.96850393700787,0.0,75.26907155529273,60.0
Ho Chi Minh City,Vietnam,VNM,10.7763897,106.7011391,7981900.0,World Bank,2518500.0,0.8644558313183578,68.24925816023739,0.0,0.9891196834817014,2.967359050445104,0.0,15.825914935707225,0.1978239366963403,0.0,1.0880316518298716,10.682492581602377,15.0,0.0,0.0,0.0,SWEET Model,2022,24166.32737248423,0.0,560.7217505106182,2126.5023533614285,0.0,26853.55147635628,3.3643056761367944,47.66666666666667,2.8377324880256127,2.3767462198975187,1827,100.0,0.0,0.0,94.52054794520548,0.0,1.3698630136986305,4.10958904109589,0.0,0.0,0.0,0.0,76.58157602663708,0.0,1.109877913429523,3.3296337402885685,0.0,17.758046614872367,1.2208657047724754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0
Port Vila,Vanuatu,VUT,-17.7414972,168.3150163,44039.0,World Bank,27000.0,1.679706685885829,62.8,0.0,0.0,6.1,0.0,7.9,4.6,7.8,1.4,9.4,0.0,0.0,0.0,0.0,SWEET Model,2022,345.561382589146,0.0,0.0,59.76724016703663,0.0,405.3286227561826,9.203856190108372,84.66666666666667,5.214426825557439,1.321932294211425,1536,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.30690537084398,0.0,0.0,7.8005115089514065,0.0,10.10230179028133,1.7902813299232732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Gjilan,Kosovo,XKX,42.463515,21.4693599,90015.0,World Bank,27000.0,0.8217808447450539,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,1.0,0.0,4.0,0.0,SWEET Model,2022,357.3005713824095,32.61034307663311,37.674077233248816,351.1755994640848,38.93056844420921,817.6911596005855,9.083943338339004,83.33333333333334,2.3117322924285366,0.7265585039961442,555,0.0,100.0,0.0,59.10780669144982,4.4609665427509295,4.646840148698884,31.78438661710037,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Pristina,Kosovo,XKX,42.6638771,21.1640849,210000.0,World Bank,130928.0,1.7081278538812783,40.87,0.0,1.17,12.830000000000002,0.0,14.78,1.1800000000000002,4.450000000000001,0.0,24.72,0.0,0.0,0.0,10.0,SWEET Model,2022,2202.686777253948,0.0,73.05452596346576,1096.2829190907412,0.0,3372.024222308155,16.057258201467402,94.66666666666669,2.3117322924285366,0.7265585039961442,555,0.0,88.8888888888889,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.67910983488872,0.0,1.6798277099784635,18.42067480258435,0.0,21.220387652548457,0.0,1.9786910197869103,21.697953661423988,0.0,24.9957720277355,0.0,1.9956029088449183,7.525790630813464,41.80618975139524,0.0,0.0,60.0
